symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
DLTBNB,0.00000000,0.000,0.00000000,0.00240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
WTCBNB,0.00000000,0.000,0.00000000,0.00180500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
DLTBTC,0.00000000,0.000,0.00000000,0.00000071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
DLTETH,0.00000000,0.000,0.00000000,0.00016807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
AMBBTC,-0.00000001,-3.125,0.00000031,0.00000031,0.00000031,77.00000000,0.00000030,6131785.00000000,0.00000031,935559.00000000,0.00000032,0.00000033,0.00000030,4886951.00000000,1.52313498,1694848571338,1694934971338,12245413,12245820,408
AMBETH,0.00000000,0.000,0.00000000,0.00004100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
AMBBNB,0.00000000,0.000,0.00000000,0.00068500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BCCETH,0.00000000,0.000,0.00000000,2.47246000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BCCUSDT,0.00000000,0.000,0.00000000,448.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BCCBNB,0.00000000,0.000,0.00000000,54.29000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BATBTC,-0.00000014,-2.102,0.00000662,0.00000667,0.00000652,113.00000000,0.00000651,140.00000000,0.00000653,2782.00000000,0.00000666,0.00000668,0.00000649,62693.00000000,0.41516299,1694848573050,1694934973050,29224278,29224481,204
BATETH,0.00000230,2.212,0.00010581,0.00010390,0.00010630,60.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00010400,0.00010630,0.00010400,6199.00000000,0.65590410,1694660407728,1694746807728,5308670,5308687,18
BATBNB,0.00000000,0.000,0.00000000,0.00183100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BCPTBTC,0.00000000,0.000,0.00000000,0.00000048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BCPTETH,0.00000000,0.000,0.00000000,0.00008181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BCPTBNB,0.00000000,0.000,0.00000000,0.00116200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ARNBTC,0.00000000,0.000,0.00000000,0.00000761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ARNETH,0.00000000,0.000,0.00000000,0.00029362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
GVTBTC,0.00000000,0.000,0.00000000,0.00001792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
GVTETH,0.00000000,0.000,0.00000000,0.00384600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
CDTBTC,0.00000000,0.000,0.00000000,0.00000317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
CDTETH,0.00000000,0.000,0.00000000,0.00005119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
GXSBTC,0.00000000,0.000,0.00000000,0.00004581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
GXSETH,0.00000000,0.000,0.00000000,0.00062460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
NEOUSDT,-0.15000000,-2.041,7.24341564,7.35000000,7.20000000,1.00000000,7.20000000,2425.78000000,7.21000000,377.85000000,7.35000000,7.35000000,7.11000000,243436.53000000,1763311.96760000,1694848566308,1694934966308,94344816,94353598,8783
NEOBNB,-0.00046000,-1.345,0.03370515,0.03412000,0.03375000,1.78000000,0.03351000,13.89000000,0.03365000,60.54000000,0.03421000,0.03429000,0.03336000,195.93000000,6.60385100,1694848573052,1694934973052,4367167,4367196,30
POEBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
POEETH,0.00000000,0.000,0.00000000,0.00000664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
QSPBTC,0.00000000,0.000,0.00000000,0.00000076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
QSPETH,0.00000000,0.000,0.00000000,0.00002249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
QSPBNB,0.00000000,0.000,0.00000000,0.00052350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BTSBTC,0.00000000,0.000,0.00000000,0.00000043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BTSETH,0.00000000,0.000,0.00000000,0.00009498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BTSBNB,0.00000000,0.000,0.00000000,0.00144800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
XZCBTC,0.00000000,0.000,0.00000000,0.00013550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
XZCETH,0.00000000,0.000,0.00000000,0.00310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
XZCBNB,0.00000000,0.000,0.00000000,0.26750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
LSKBTC,-0.00000056,-2.005,0.00002775,0.00002781,0.00002737,4.60000000,0.00002717,25.80000000,0.00002736,3.70000000,0.00002793,0.00002793,0.00002720,8205.10000000,0.22771036,1694848570080,1694934970080,15766159,15766366,208
LSKETH,-0.00000700,-1.556,0.00044707,0.00045200,0.00044300,292.40000000,0.00044200,138.70000000,0.00044500,539.50000000,0.00045000,0.00045300,0.00044300,2860.20000000,1.27871420,1694848528565,1694934928565,2807435,2807456,22
LSKBNB,0.00000000,0.000,0.00000000,0.06494000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
TNTBTC,0.00000000,0.000,0.00000000,0.00000261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
TNTETH,0.00000000,0.000,0.00000000,0.00000920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
FUELBTC,0.00000000,0.000,0.00000000,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
FUELETH,0.00000000,0.000,0.00000000,0.00002221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
MANABTC,-0.00000019,-1.675,0.00001127,0.00001134,0.00001115,671.00000000,0.00001113,133.00000000,0.00001114,7472.00000000,0.00001134,0.00001144,0.00001111,1069615.00000000,12.05377321,1694848565008,1694934965008,37524471,37527424,2954
MANAETH,-0.00000360,-1.954,0.00018238,0.00018350,0.00018060,29.00000000,0.00018090,678.00000000,0.00018150,2590.00000000,0.00018420,0.00018540,0.00018060,20171.00000000,3.67881960,1694848568569,1694934968569,6654130,6654231,102
BCDBTC,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BCDETH,0.00000000,0.000,0.00000000,0.00251000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
DGDBTC,0.00000000,0.000,0.00000000,0.00393100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
DGDETH,0.00000000,0.000,0.00000000,0.19260000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
IOTABNB,0.00001500,2.137,0.00072234,0.00069300,0.00071700,94.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00070200,0.00074500,0.00070200,92481.00000000,66.80312200,1693450816019,1693537216019,3205532,3205686,155
ADXBTC,0.00000005,1.008,0.00000500,0.00000497,0.00000501,2000.00000000,0.00000501,35370.00000000,0.00000502,2378.00000000,0.00000496,0.00000504,0.00000496,387957.00000000,1.93896833,1694848563655,1694934963655,14294132,14294500,369
ADXETH,0.00000160,1.990,0.00008106,0.00008040,0.00008200,817.00000000,0.00008160,4207.00000000,0.00008170,214.00000000,0.00008040,0.00008200,0.00008040,194341.00000000,15.75237340,1694848569377,1694934969377,3809470,3809842,373
ADXBNB,0.00000000,0.000,0.00000000,0.00492900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ADABTC,-0.00000008,-0.846,0.00000940,0.00000945,0.00000938,227.10000000,0.00000938,66945.90000000,0.00000939,105590.50000000,0.00000946,0.00000948,0.00000934,2474830.70000000,23.27295362,1694848569451,1694934969451,121211478,121214012,2535
ADAETH,-0.00000020,-0.131,0.00015283,0.00015320,0.00015290,9.30000000,0.00015270,9236.00000000,0.00015290,38522.40000000,0.00015310,0.00015360,0.00015200,243037.40000000,37.14385658,1694848565428,1694934965428,28399554,28400389,836
PPTBTC,0.00000000,0.000,0.00000000,0.00001855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
PPTETH,0.00000000,0.000,0.00000000,0.00141000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
CMTBTC,0.00000000,0.000,0.00000000,0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
CMTETH,0.00000000,0.000,0.00000000,0.00000625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
CMTBNB,0.00000000,0.000,0.00000000,0.00057700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
XLMBTC,-0.00000008,-1.774,0.00000446,0.00000451,0.00000443,2965.00000000,0.00000443,216240.00000000,0.00000444,377293.00000000,0.00000451,0.00000452,0.00000438,4098576.00000000,18.26399672,1694848572879,1694934972879,55427053,55429500,2448
XLMETH,-0.00000100,-1.368,0.00007243,0.00007300,0.00007210,3250.00000000,0.00007210,6182.00000000,0.00007220,81.00000000,0.00007310,0.00007310,0.00007150,281361.00000000,20.37777570,1694848572394,1694934972394,11306360,11306897,538
XLMBNB,-0.00000840,-1.510,0.00055366,0.00055650,0.00054790,134.00000000,0.00054740,371.00000000,0.00054810,169.00000000,0.00055630,0.00056400,0.00054300,159092.00000000,88.08346790,1694848567765,1694934967765,4801135,4801683,549
CNDBTC,0.00000000,0.000,0.00000000,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
CNDETH,0.00000000,0.000,0.00000000,0.00002599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
CNDBNB,0.00000000,0.000,0.00000000,0.00033990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
LENDBTC,0.00000000,0.000,0.00000000,0.00004512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
LENDETH,0.00000000,0.000,0.00000000,0.00137174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
WABIBTC,0.00000000,0.000,0.00000000,0.00000030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
WABIETH,0.00000000,0.000,0.00000000,0.00040308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
WABIBNB,0.00000000,0.000,0.00000000,0.00024130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
LTCETH,-0.00094000,-2.345,0.03952583,0.04008000,0.03915000,3.93500000,0.03918000,9.07800000,0.03920000,6.10300000,0.04009000,0.04018000,0.03899000,2150.53200000,85.00155822,1694848569050,1694934969050,16011105,16012561,1457
LTCUSDT,-1.71000000,-2.606,64.45847310,65.62000000,63.90000000,4.20500000,63.89000000,22.01400000,63.90000000,243.83800000,65.61000000,65.74000000,63.53000000,453873.28200000,29255978.73799000,1694848569739,1694934969739,306963706,307028392,64687
LTCBNB,-0.00790000,-2.588,0.30176965,0.30530000,0.29730000,0.89200000,0.29730000,9.40700000,0.29760000,12.53000000,0.30520000,0.30730000,0.29620000,1310.40500000,395.44046040,1694848540690,1694934940690,11293277,11294473,1197
TNBBTC,0.00000000,0.000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
TNBETH,0.00000000,0.000,0.00000000,0.00000752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
WAVESBTC,-0.00000230,-3.833,0.00005902,0.00006010,0.00005770,1.75000000,0.00005770,11682.29000000,0.00005780,426.28000000,0.00006000,0.00006010,0.00005760,152678.48000000,9.01172923,1694848567697,1694934967697,45772275,45774577,2303
WAVESETH,-0.00002600,-2.686,0.00095688,0.00097500,0.00094200,3.00000000,0.00093900,65.32000000,0.00094400,371.11000000,0.00096800,0.00097100,0.00094200,5625.74000000,5.38317942,1694848573006,1694934973006,5717203,5717268,66
WAVESBNB,0.00000000,0.000,0.00000000,0.00513000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
GTOBTC,0.00000000,0.000,0.00000000,0.00000077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
GTOETH,0.00000000,0.000,0.00000000,0.00003197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
GTOBNB,0.00000000,0.000,0.00000000,0.00035200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ICXBTC,-0.00000016,-2.424,0.00000652,0.00000655,0.00000644,41.00000000,0.00000643,1057.00000000,0.00000645,16690.00000000,0.00000660,0.00000664,0.00000644,65294.00000000,0.42575415,1694848567929,1694934967929,32790008,32790138,131
ICXETH,0.00000000,0.000,0.00000000,0.00011790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ICXBNB,0.00000000,0.000,0.00000000,0.00465400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
OSTBTC,0.00000000,0.000,0.00000000,0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
OSTETH,0.00000000,0.000,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
OSTBNB,0.00000000,0.000,0.00000000,0.00052500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ELFBTC,0.00000046,3.451,0.00001360,0.00001333,0.00001379,552.00000000,0.00001376,1232.00000000,0.00001379,570.00000000,0.00001333,0.00001383,0.00001325,703056.00000000,9.55958030,1694848520009,1694934920009,18833857,18834451,595
ELFETH,0.00000820,3.795,0.00022215,0.00021540,0.00022430,541.00000000,0.00022410,357.00000000,0.00022460,986.00000000,0.00021610,0.00022530,0.00021520,491942.00000000,109.28333980,1694848532256,1694934932256,5604027,5604601,575
AIONBTC,0.00000000,0.000,0.00000000,0.00000139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
